X_alginate_to_sugars,MESP_$/gal
0.1,8.818390975681735
0.19444444444444445,8.484608789642133
0.28888888888888886,8.17704798858842
0.3833333333333333,7.891818058901549
0.47777777777777775,7.623288267364701
0.5722222222222222,7.373985161779243
0.6666666666666666,7.140466881792982
0.7611111111111111,6.914009931840076
0.8555555555555555,6.686213442114379
0.95,6.492767640068401
